peak_id,chr,start,end,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
41574,7,45609801,45622093,3132.60008671581,-1.34901758315427,0.0555100389850591,-24.30222726951,1.85686858697508e-130,2.31091937820516e-127
26177,2,18607336,18610202,1135.54940577816,-2.23687847996432,0.0937481550107072,-23.860506691666,7.87794511624955e-126,9.5651703861468e-123
5085,10,68078588,68086039,1222.3513078265,-2.1138387413145,0.0890100267253734,-23.7483216114114,1.14349953539087e-124,1.35534643741173e-121
33500,4,63493028,63496553,1228.01680745934,2.06701579975146,0.087264219259269,23.6868652157443,4.92474834666467e-124,5.70136970803055e-121
27764,2,90557746,90572429,1711.84006282998,-1.83224852303053,0.0780134090052343,-23.4863281376103,5.62691924679233e-122,6.36621970510384e-119
8703,11,97112735,97137391,8478.0685300239,-0.840139990110768,0.0361769835171657,-23.2230525718687,2.6638120603465e-119,2.9468272928024295e-116
29108,2,163119341,163124145,873.674362523265,-2.57491671113058,0.111105063072737,-23.1755118976428,8.04225412032442e-119,8.70329244269282e-116
1552,1,121473834,121482162,1594.23084579935,1.86551588224101,0.0809142843443968,23.055457974525,1.2966944316039602e-117,1.3734201170144001e-114
19159,16,22659795,22665505,596.948453248569,3.26953487001487,0.142118493775157,23.0056960439473,4.087840659689961e-117,4.2395165808338696e-114
43316,7,127253521,127255228,521.795140751168,-4.45609554826715,0.196992177648076,-22.6206725641051,2.71312604854409e-113,2.75636995556272e-110
28758,2,152342124,152345663,832.735663781432,-2.69644705833263,0.119714478563357,-22.523984489525,2.41635019449763e-112,2.40576658064573e-109
7273,11,53612119,53637830,6937.01264970785,-0.854440380737849,0.0379788446726322,-22.4977981321681,4.36184525082351e-112,4.25758859669108e-109
47824,9,70348195,70357071,1102.47467290992,-2.0885272853931,0.0934272820935484,-22.3545760787718,1.08981812086333e-110,1.04331222835957e-107
12140,12,116657251,116663259,826.751853196821,2.45326538124699,0.109793946458783,22.344268152962,1.37279168661361e-110,1.28941401794928e-107
19129,16,22411881,22439883,4954.47990913231,-0.981743283074739,0.0442980480242403,-22.1622244514594,7.95238996836734e-109,7.33107268546842e-106
14240,14,7883375,7893184,1865.77034446238,-1.54923480045941,0.0704514805654147,-21.9900957087897,3.58231559829374e-107,3.2423864145211e-104
25320,19,41015359,41043507,6405.45428253822,0.893216468684153,0.0406512457600256,21.9726714885205,5.25829752179431e-107,4.67434480236504e-104
41773,7,65968693,65974612,1476.28397077671,1.7147376448714,0.0784415638145017,21.8600645051698,6.23560227410792e-106,5.44586871591871e-103
5870,10,99126467,99133631,2241.45308378194,1.38811688810315,0.0635953088598835,21.82734722087,1.2761508373251402e-105,1.09531146263591e-102
14245,14,7910900,7924582,1611.18921473764,-1.7290363573062,0.0794799979880029,-21.7543583426762,6.28190858393697e-105,5.30033374944011e-102
2669,1,159766359,159784033,4095.77883754779,1.09596761670058,0.050561695117914,21.675847974335,3.46790201968985e-104,2.87726050736967e-101
22062,17,46992803,46996793,985.389644783208,-2.26586412497703,0.104552657956278,-21.6719896870012,3.77104170490803e-104,3.07747913298404e-101
7537,11,60207487,60213683,897.501733095865,-2.42912722548621,0.112170937987322,-21.6555844951635,5.38438948493861e-104,4.32323053144724e-101
21638,17,31448910,31458396,1064.27574818329,-2.06892413281117,0.0956504373212439,-21.6300540881235,9.3673342569278e-104,7.40182962927179e-101
25558,19,46278621,46285074,959.102486950921,2.2280138965489,0.103105806864949,21.6090050046087,1.47799174950477e-103,1.14962355128276e-100
29102,2,163098592,163105009,805.328513043832,-2.4874439512489,0.115594935034268,-21.5186240687059,1.04209215551569e-102,7.98098301441947e-100
17070,15,58969301,58986016,3917.51593737279,1.07339077190734,0.0499375311819359,21.494670371202,1.74630673160509e-102,1.31716508190959e-99
1345,1,91178158,91198456,7054.02694946789,0.832003218424657,0.0390173726188836,21.3239170805157,6.81118869629513e-101,5.06071320134728e-98
27757,2,87457163,87462326,863.916125268276,2.24323191736714,0.105369930949277,21.2891087348913,1.43225855141921e-100,1.04851857276764e-97
23066,18,5132024,5164790,8241.87680141081,0.792373718492894,0.0372967650539373,21.2451057711571,3.65877490903734e-100,2.63967353256214e-97
5578,10,85419455,85422906,488.194660819314,3.51232711412312,0.165790043923318,21.1853922648556,1.30236580642553e-99,9.26186745852419e-97
34279,4,114791761,114803676,2357.94713933807,1.30506584749358,0.0616287378482527,21.1762546672142,1.58115218300724e-99,1.10861037777864e-96
41817,7,66409201,66420183,1317.77508572857,1.91368395975316,0.0905302132683079,21.1386220209324,3.51182217513418e-99,2.4280836069493697e-96
43673,7,140314503,140326741,1961.15484205841,-1.51726505528742,0.0718404349660293,-21.1199313590581,5.21706964800753e-99,3.5576841664036e-96
6005,10,116539720,116563146,4422.92792358869,1.15899010746279,0.0550331986897491,21.0598354276411,1.85819170332176e-98,1.25003569166298e-95
32109,3,133502983,133514662,1931.29037821931,-1.69146560880037,0.0804812766499315,-21.0168834194532,4.5964123759940703e-98,3.05085339319147e-95
5077,10,68052262,68056129,728.961644395831,-2.64134208391281,0.126213258456007,-20.9276118549263,3.00162517017442e-97,1.96610398153227e-94
222,1,33278575,33294040,1663.65616102997,1.57022575370426,0.0751619608561015,20.8912292311063,6.43418761687704e-97,4.15974407475007e-94
29129,2,163243980,163257583,2889.28913957994,-1.19868298877671,0.0575611777285581,-20.8245042245201,2.59598568846264e-96,1.6568046609917801e-93
32717,4,8908637,8917525,825.194705705098,-2.28016302531587,0.109664232256431,-20.7922216606059,5.08989871055624e-96,3.20734490772405e-93
34747,4,132506345,132516734,4089.60612166622,-1.04596587629602,0.0504292301492193,-20.7412620260318,1.47017445423602e-95,9.14834431329039e-93
7764,11,69765433,69768115,438.658333948553,-3.84480766537986,0.185913488687985,-20.6806278151906,5.17628190760438e-95,3.1812406128698e-92
33499,4,63485861,63491568,509.389113195243,3.05933497639578,0.148343447759802,20.6233239323753,1.69503300654422e-94,1.02902973291192e-91
14185,13,117234985,117243102,523.939967786524,-3.31510367555884,0.160806433544135,-20.6154915726614,1.9928761956130198e-94,1.1952695167929101e-91
36121,5,43959870,43993873,6947.61031547798,0.864966896581986,0.0419902879890418,20.5992132468279,2.7893772629453397e-94,1.65307130388907e-91
16754,15,36749305,36753188,1246.90901933261,1.84975428068055,0.0899265006920219,20.5696237087613,5.1362979065905e-94,3.00811818927037e-91
16860,15,42090066,42113656,5479.36570157884,0.892165080216743,0.0434021208989994,20.5557945496002,6.830288667657879e-94,3.95370465307764e-91
33498,4,63479782,63483496,471.657064478723,3.25879303581134,0.158836276071483,20.5166799197984,1.5279773977095e-93,8.743016417859371e-91
29133,2,163271615,163280430,778.940075013242,-2.32639599324358,0.113462223815848,-20.5037052421903,1.99508700142437e-93,1.12860711383985e-90
15169,14,55539248,55541362,429.383689380427,-3.97661460340622,0.193966509833679,-20.5015525969718,2.08532985203587e-93,1.1664023074629e-90
26902,2,35676190,35684492,1579.81674995123,-1.68978842774493,0.0826118263434319,-20.4545584154039,5.47154236037037e-93,3.02643166935108e-90
8665,11,96450550,96470421,4758.83743574995,-0.966532428458773,0.0473725319769709,-20.402802808358,1.5790062566935097e-92,8.63785829279774e-90
16506,15,25484674,25503880,3958.1210947291,0.982186834825724,0.0481517019733321,20.3977594679766,1.7505452388850697e-92,9.47216223227585e-90
21571,17,30323701,30337336,2253.40103389064,1.44194833472724,0.071143049811516,20.2682951960521,2.44997928024368e-91,1.31142385537431e-88
2532,1,155209215,155240587,16440.4965916433,0.574582979477182,0.0285850455907355,20.1008243157536,7.2578036268329e-90,3.8436247058230702e-87
3790,1,192794521,192800795,2113.43667093051,1.33061689995061,0.066204728915942,20.0985174584742,7.60311881913419e-90,3.98411429405599e-87
11633,12,106310055,106312781,556.536079885285,-2.90575389661347,0.145520644540441,-19.9679839639931,1.04590481202353e-88,5.42356119243161e-86
3280,1,180776834,180778504,423.934186188607,3.55650111331518,0.178168906279145,19.9614017259726,1.19318091643234e-88,6.12347826813592e-86
25335,19,41637124,41644752,1945.37395657659,1.33136495304192,0.0673347712103291,19.7723245970975,5.15453437141629e-87,2.61834566881096e-84
638,1,52816485,52818091,381.222002399863,-4.92408780366756,0.250379122121646,-19.6665271526721,4.17408203495333e-86,2.0988886644647597e-83
20571,16,97558534,97599760,11414.2028195105,0.617350618523415,0.0314157586498242,19.6509855262359,5.6701186325762196e-86,2.8226417564827698e-83
13822,13,92670067,92677852,1253.8596820434,1.65474727236192,0.0844616856135351,19.5916913135433,1.82041262019726e-85,8.972471351093039e-83
46224,9,14539470,14553990,4326.1319343961,0.927482585088348,0.0473547354361121,19.585846622238,2.0418378960594601e-85,9.965169833699589e-83
10407,12,33060219,33067028,527.035182905507,-2.93191988679484,0.150420124220935,-19.4915401245679,1.2952356928078998e-84,6.26001242948254e-82
18536,15,102241415,102249022,2307.90619618193,-1.2164669034614,0.0624563818308104,-19.4770633168715,1.71858676488263e-84,8.226246898329059e-82
43754,7,141024051,141027124,550.216636099958,-2.77081508046699,0.142293485400064,-19.4725364459008,1.87741052810255e-84,8.90089271423552e-82
20544,16,96126831,96128365,427.695367591426,-3.41124722625714,0.175446459444968,-19.4432377663748,3.32504013516696e-84,1.56154549970516e-81
15209,14,57146056,57150727,716.055741235654,2.28248930027949,0.117642182686671,19.401963208713,7.42798740663497e-84,3.45581907560463e-81
8859,11,98922735,98933899,2333.65023791793,-1.24746196172276,0.0643836043211095,-19.3754601792891,1.2434492922712198e-83,5.73149529801424e-81
20749,17,8919375,8929858,3718.9816257537,1.10766930212745,0.057200033715963,19.3648365248835,1.5283925111321499e-83,6.98026675198803e-81
43759,7,141040857,141049402,1709.6755200979,-1.40085002067696,0.0727265250461236,-19.2618858083558,1.12216310293806e-82,5.07840012975997e-80
47820,9,70306604,70312915,640.393122490722,-2.44918178008296,0.127271536032922,-19.243751245757,1.59255000725524e-82,7.14222810010569e-80
43883,7,144526230,144543396,3351.98649243538,1.04038554294372,0.0540992215780639,19.2310630836428,2.03415376080797e-82,9.04126860417692e-80
46910,9,48788170,48826720,8412.32570150413,-0.757402842560579,0.0394210344043564,-19.2131651034727,2.87209878904711e-82,1.26527389219074e-79
17655,15,78509253,78513244,1304.42359016063,-1.64018414478857,0.0857018850409522,-19.1382505064482,1.2127423031152099e-81,5.29574777117354e-79
9849,11,119189963,119193726,1116.87827447209,-1.73337466651827,0.0905837891196885,-19.1355946065357,1.2761502754487999e-81,5.52417711844494e-79
7688,11,68269574,68272355,952.861349897639,1.9289809651595,0.100901986106686,19.1173735977798,1.80995014936094e-81,7.76733865390834e-79
5173,10,75059748,75061344,369.26743510233,-5.08382446961353,0.266857249829411,-19.0507264571728,6.47967301036033e-81,2.75696241135682e-78
43744,7,140966416,140974012,538.778848508799,-2.71722228748397,0.142871244530792,-19.0186786459912,1.19456247920745e-80,5.03953515062933e-78
43710,7,140608474,140612174,542.515588235324,-2.69258826951092,0.14163676181812,-19.0105184201299,1.39566391238967e-80,5.83844917837566e-78
29083,2,161699455,161714106,1754.1976676662,1.36026152747262,0.0715769955169516,19.0041719081443,1.57512186412922e-80,6.53426179318473e-78
46125,9,13296248,13301714,1266.14569207798,-1.63167504579089,0.0858863069484675,-18.9980813445607,1.76893734930637e-80,7.277642164117389e-78
46406,9,21980818,21987721,1010.45963859079,1.87787924302924,0.0990646896416619,18.9560907102412,3.93314539254526e-80,1.60488451464177e-77
24179,18,70627834,70636460,1851.6007211256,1.31227295467115,0.0692777281038446,18.9422053896471,5.12065928598601e-80,2.07245154402984e-77
19186,16,23267782,23276609,1334.36418182751,-1.60187189520781,0.0845884831313779,-18.9372339579594,5.62770523796666e-80,2.25929672944531e-77
26286,2,26162310,26173000,1350.12534548645,1.63056359564648,0.0861129043843935,18.9351829125159,5.8512101625935796e-80,2.3302327448325698e-77
35972,5,35760873,35778019,5543.25465260014,0.783900247600304,0.0414041354589975,18.9328973763164,6.1107100992287796e-80,2.41426396388657e-77
27922,2,101538892,101585663,8616.31894024837,0.670875411571704,0.0355277189149655,18.883154676421,1.56926979848942e-79,6.151166916425319e-77
41899,7,68127917,68147892,3125.56265684277,1.05613551613973,0.0560578462120877,18.8401015648011,3.54285223093067e-79,1.37786505396844e-76
24281,18,80688422,80693336,856.393205592312,1.99314899784362,0.106103597098776,18.784933332544,1.0031214052719699e-78,3.87103772680961e-76
15244,14,58866964,58871197,1102.04476385417,-1.70657933969154,0.0909199871469082,-18.7701229756451,1.32578237053036e-78,5.07682862979783e-76
18611,16,4473123,4476197,1277.53072877864,-1.6366088337412,0.087393263804031,-18.7269448754208,2.98565431077088e-78,1.13457142934721e-75
6467,11,4285389,4299257,3175.52058620956,-1.12377451885725,0.0601589711896615,-18.6800820664694,7.190851116167199e-78,2.71187696525697e-75
26371,2,27222761,27236144,1576.68956816545,1.59673191299603,0.0855084402136883,18.6733836917824,8.152053959634089e-78,3.05125863281613e-75
39168,6,61323829,61331576,1790.25076644783,1.38447080310983,0.074309146357276,18.631230083755,1.7935448327421098e-77,6.66301905363692e-75
2460,1,152081981,152107214,11923.319985734,-0.585642981282927,0.031437824744107,-18.6286101551191,1.88352101865129e-77,6.94544887625777e-75
25362,19,41871669,41876877,765.323524762518,2.06435422207109,0.111006424029341,18.5967095158876,3.4164528042697598e-77,1.25054733124524e-74
9767,11,117921579,117938554,4914.58609629644,0.811519131727499,0.0437783580318893,18.5369933503757,1.03868634787661e-76,3.77422226887923e-74
26104,2,11201514,11206771,1056.26361154304,-1.71944740396754,0.0928321321722449,-18.5221147433865,1.3695046371362801e-76,4.9402398798029704e-74
12641,13,30151541,30156015,453.584592314371,-2.98098216313161,0.16098775111762,-18.5168259226981,1.5108602545803e-76,5.4109449160619906e-74
29130,2,163258595,163265457,634.792833978631,-2.40650565905958,0.130406270713062,-18.4539105819129,4.8504734841354204e-76,1.72472443224104e-73
38786,6,34780147,34781563,479.725535788792,-6.64182098893249,0.360428165263214,-18.4275859354168,7.89272742303811e-76,2.78658059465433e-73
34038,4,106930998,106960924,10034.1617655668,0.609890289432079,0.0331360505222491,18.4056421878815,1.18373037547919e-75,4.1498085789950304e-73
21666,17,32158827,32180775,7672.96995993059,0.691949026581424,0.0376230152697988,18.3916419675398,1.53267157034752e-75,5.3355191219209704e-73
42832,7,102241139,102254182,8290.24776345658,-0.653970543002314,0.0355707697138087,-18.385054590158,1.73065417849924e-75,5.98289553193547e-73
9838,11,119123840,119129611,1244.13831924263,-1.60412266873257,0.0875122628482761,-18.3302615716121,4.746171392381301e-75,1.62944246954575e-72
15615,14,74916165,74924608,1514.493109151,1.39248280400595,0.0760613495135841,18.3073638965249,7.22855464704707e-75,2.46468958140171e-72
28063,2,112308530,112311560,402.882191077466,3.24879395678855,0.177828478293309,18.2692557905715,1.45420349691033e-74,4.924605733312459e-72
45991,8,127747644,127754183,840.990856086611,1.98404305383893,0.108659383456028,18.2592887124362,1.745502090486e-74,5.87113780854619e-72
24017,18,62898936,62908892,1310.80247735889,-1.61167215224121,0.0884547983670645,-18.220290837736,3.56256461867065e-74,1.19025523008083e-71
37908,5,137332161,137353674,6500.20173798535,0.71342118902278,0.039338270131744,18.1355506135255,1.67017864029013e-73,5.54287752615219e-71
5401,10,80540279,80549545,4973.7724069528,0.792052996957133,0.0437759513671611,18.0933360034592,3.59642824767781e-73,1.17147116210338e-70
23409,18,31943156,31951131,1208.59483425934,1.6467374722481,0.0910137913377048,18.0932740856593,3.60047182261943e-73,1.17147116210338e-70
45383,8,107497216,107509324,4164.33186404747,-0.900806566608585,0.0497858167094058,-18.0936384325377,3.57674292441977e-73,1.17147116210338e-70
18533,15,102228229,102237518,2055.59620277707,-1.18756810108475,0.0656749137699415,-18.0825224262157,4.37598069376869e-73,1.4145499669902499e-70
24151,18,70044790,70053663,1403.88338314307,-1.43368321791762,0.0794193571519305,-18.0520627379917,7.59986497172549e-73,2.4408314719836597e-70
43175,7,125184662,125190904,1004.6493563385,-1.75408533597106,0.09718768750151,-18.0484316590392,8.11628308868889e-73,2.5899787720386e-70
15540,14,70053956,70059070,1205.14939525669,-1.55655454621645,0.0863318681452245,-18.0298953290118,1.1350633184436e-72,3.59901828378605e-70
44637,8,72131117,72138777,1889.56633821561,-1.23191507061919,0.0683868491846385,-18.0139176655606,1.51515475944618e-72,4.77379234683483e-70
10417,12,33272024,33280625,1083.89972170641,-1.90852031636522,0.105985160074983,-18.0074296723708,1.70357461171064e-72,5.33368853745705e-70
38993,6,50316852,50323263,644.244532935939,-2.39609404961533,0.133267229791072,-17.97961924602,2.81418449468465e-72,8.75580739561852e-70
34419,4,118522918,118537008,3724.83762774558,0.90197216328259,0.0502194185254448,17.9606253868827,3.96317318390825e-72,1.22540822526793e-69
37500,5,122308426,122318804,3234.28540210799,0.949528336415565,0.0528965385849934,17.95067053187,4.74144486006285e-72,1.45699917641228e-69
43455,7,132363368,132369929,519.034607946876,-2.54657333145514,0.142015942334833,-17.9316018299626,6.6826354241206e-72,2.0409096567371e-69
2093,1,136240405,136269010,17115.192210889,0.524719577378847,0.0292752025078102,17.9236873677939,7.70476416943836e-72,2.33872478730982e-69
19187,16,23279210,23288505,2810.82929620359,-1.0097697694673,0.0563591875902044,-17.9166842646754,8.7383743159543e-72,2.63639401104558e-69
24757,19,7417325,7419959,548.737128561623,-2.58756660929135,0.144529294602512,-17.903405786403,1.1092610404339e-71,3.32651348517108e-69
9428,11,114111094,114115040,848.718513699527,-2.0832677810212,0.116542700420165,-17.8755749910591,1.82781075724081e-71,5.44851780276674e-69
32720,4,8924183,8929246,1216.86206218521,-1.52547859088203,0.0853508814848738,-17.8730267847601,1.91325892797435e-71,5.66928230318401e-69
24027,18,62942872,62954295,1654.94164339908,-1.32664167509701,0.0746414392948269,-17.773527515418,1.13334557891517e-70,3.33840687952521e-68
31160,3,93546879,93550803,836.39294755743,-1.91079887281164,0.107679736813707,-17.7452037807025,1.87717955673382e-70,5.4969338537509606e-68
4301,10,37298741,37311304,3937.96335321263,0.915836944593885,0.0516528325394777,17.7306238509557,2.43319393858045e-70,7.08344020213294e-68
45690,8,121847201,121853760,4145.36614258718,-0.877110048018615,0.0495130086938957,-17.7147394423387,3.2271834078028e-70,9.34025681533903e-68
3354,1,183134238,183153186,3256.69170262169,0.943708605104381,0.0532751524246472,17.713860254819,3.27799927222134e-70,9.432490275748591e-68
27875,2,93415607,93418974,649.47488523795,-2.18108031611461,0.123443978962309,-17.6685840366549,7.321154556960389e-70,2.09456548850601e-67
43544,7,137016537,137032280,4161.23015447639,0.826629554220881,0.0468001615892858,17.6629636768204,8.08792485213876e-70,2.30071421179611e-67
2992,1,171225804,171236797,2968.30029163251,-1.04928881920174,0.0594290874320712,-17.6561489422347,9.1257568502785e-70,2.5811892145665604e-67
2003,1,133546973,133554596,1715.2066578991,1.29525772418038,0.073387045678432,17.6496779807155,1.0233804556342699e-69,2.8782430769451702e-67
12758,13,35753904,35758586,682.561519932063,-2.26746697224914,0.128690154101353,-17.6195839385144,1.74281980049259e-69,4.87411867911919e-67
19907,16,45328815,45339438,2022.82767931066,1.1862319041986,0.0675145015234024,17.5700312885732,4.17941855639494e-69,1.16232198411115e-66
7512,11,59891907,59902975,874.886964930757,1.77077846224614,0.100985676399674,17.5349467902546,7.75221393502115e-69,2.14396089944049e-66
18736,16,10466839,10473547,1066.18025984868,1.58795937195088,0.0907085935112557,17.5061624316095,1.2857518747023e-68,3.53624387152238e-66
13925,13,97240343,97241912,331.56559093177,-5.56280504041317,0.318349393441302,-17.4738986629759,2.2647645221644303e-68,6.19462871856414e-66
47300,9,61213934,61227814,2168.10665937733,1.14022587275595,0.0655390367322136,17.3976599231204,8.59428011957905e-68,2.33787900892221e-65
13165,13,51949087,51978237,8389.0067780772,-0.609720544436824,0.035069065873722,-17.3862784549873,1.04823529833424e-67,2.83598920578136e-65
5191,10,75308782,75325156,6120.48434636284,0.69394131062316,0.0399754749451778,17.359176134238,1.6811854824660202e-67,4.52384294608871e-65
31587,3,103629125,103643677,2097.99833679546,1.26836386938914,0.0730857575931861,17.3544601733374,1.8250788591908e-67,4.88463713383748e-65
19724,16,33005710,33027488,3964.63978155096,0.856287277650223,0.0494594941394697,17.3129000316016,3.7599112420681606e-67,1.00092054300211e-64
12643,13,30165159,30168061,576.538849919567,-2.24038705778919,0.130000044877806,-17.2337406490517,1.48246786667825e-66,3.92546451442075e-64
17332,15,63458922,63473549,4207.82103452181,0.803448925618831,0.0466924032122455,17.2072729254621,2.34204056066039e-66,6.13626953422288e-64
41848,7,66973994,66989565,2956.09347448027,0.998395302187222,0.0580213702618811,17.2073720024352,2.33803776315874e-66,6.13626953422288e-64
38233,5,148376742,148379973,597.628906458762,-2.23110547487285,0.12980659250235,-17.1879211360737,3.27050575173254e-66,8.52403386528784e-64
17048,15,58251768,58266604,1933.31772300166,1.18017079079875,0.0686873733948848,17.1817720269187,3.63631778775792e-66,9.42810082251962e-64
49496,X,106218945,106220304,430.052710168927,-6.74787617720373,0.39290212336359,-17.1744456849353,4.12575041933447e-66,1.06416570790098e-63
2374,1,144306125,144308871,543.569271065292,-2.38214806897409,0.138952600002677,-17.1436019831812,7.01661740000581e-66,1.80048572572005e-63
24035,18,64070529,64072525,272.818076281437,5.08912246703451,0.296865094826601,17.1428792260237,7.10439443897799e-66,1.81366081829109e-63
12292,13,13823047,13832494,1621.32895883437,1.27227260101857,0.0742660892945126,17.1312723357924,8.67369121866661e-66,2.20298480896144e-63
21999,17,45869674,45875697,952.232480617619,-1.67768323461766,0.0980032600833819,-17.1186472081671,1.07750312941545e-65,2.72280118200155e-63
36581,5,74290919,74303380,2262.97820738637,1.07764028061813,0.063071467621303,17.0860187856822,1.88619882660668e-65,4.7422658478437996e-63
36348,5,65704349,65707361,476.640518035612,-2.64932246470915,0.155272516728809,-17.06240434897,2.82677138543425e-65,7.07133197679912e-63
6186,10,122752246,122765181,4863.38157060319,0.840942247246931,0.0493138901430154,17.0528474798502,3.3291239408428e-65,8.28635594495476e-63
21231,17,26361081,26371965,2063.67605196126,1.10432268776964,0.0649295490280469,17.0080141368703,7.162470981649941e-65,1.77390531312197e-62
29242,2,165651104,165660286,2601.92984834525,-1.01756988712162,0.0599675910655672,-16.968663723861,1.40083520002736e-64,3.45222658874069e-62
20152,16,76037495,76044345,2150.39391804516,1.10685642874686,0.0652413227364947,16.965573080383,1.47652130997217e-64,3.62082302126722e-62
13309,13,56745630,56753054,1687.30239159133,1.25424443538318,0.0739817405081761,16.9534323843674,1.81538940455026e-64,4.4299950954861e-62
